nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache,tariff_id
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYTUD,3d9b8871-375b-5bc7-b48c-3bba93c295bb,"JOYEUSE - Le Pre du Chateau",Voirie,"144 Avenue Francois Boissel 07260 JOYEUSE","07110","[4.24175, 44.479972]",2,FREBNEBYTUD1,0caf91bf-098b-5435-8d69-675732edad9f,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19775542574202",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYTUD,3d9b8871-375b-5bc7-b48c-3bba93c295bb,"JOYEUSE - Le Pre du Chateau",Voirie,"144 Avenue Francois Boissel 07260 JOYEUSE","07110","[4.24175, 44.479972]",2,FREBNEBYTUD2,846bfed5-8c63-5131-ae39-3bb30ddf8d30,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19775542574202",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYTXH,99cd6794-e84c-588f-ac4b-3d4013afdba3,"LAMASTRE - Place Predon",Voirie,"3 Place Pradon 07270 LAMASTRE","07129","[4.57977, 44.987]",3,FREBNEBYTXH1,e2d95de6-332e-528d-a979-f24d74bdf5e7,50,false,false,false,true,false,false,true,true,false,"par défaut : 6.0€ par heure d'occupation hors charge, 0.42€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50020512658103",,,2026-05-06,,ee37972e-f153-5a4c-ba5d-db163a3a3e48
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYTXH,99cd6794-e84c-588f-ac4b-3d4013afdba3,"LAMASTRE - Place Predon",Voirie,"3 Place Pradon 07270 LAMASTRE","07129","[4.57977, 44.987]",3,FREBNEBYTXH2,eca82c53-311e-557c-962a-11158e6432ce,50,false,false,true,false,false,false,true,true,false,"par défaut : 6.0€ par heure d'occupation hors charge, 0.42€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50020512658103",,,2026-05-06,,ee37972e-f153-5a4c-ba5d-db163a3a3e48
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYTXH,99cd6794-e84c-588f-ac4b-3d4013afdba3,"LAMASTRE - Place Predon",Voirie,"3 Place Pradon 07270 LAMASTRE","07129","[4.57977, 44.987]",3,FREBNEBYTXH3,25d2da1c-a09f-5f17-845c-70aa37b6061d,43,false,true,false,false,false,false,true,true,false,"par défaut : 6.0€ par heure d'occupation hors charge, 0.42€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50020512658103",,,2026-05-06,,ee37972e-f153-5a4c-ba5d-db163a3a3e48
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYUVX,260b46ca-21ed-5a19-9c82-9fabdc6b597d,"LE THORONET - 208 Boulevard du 17 Aout 1944",Voirie,"208 Boulevard du 17 Aout 1944  83340 LE THORONET","83136","[6.304044, 43.450901]",2,FREBNEBYUVX1,dbf55cea-cf94-54a5-bff3-dc3194dfdb85,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"25301736432832",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYUVX,260b46ca-21ed-5a19-9c82-9fabdc6b597d,"LE THORONET - 208 Boulevard du 17 Aout 1944",Voirie,"208 Boulevard du 17 Aout 1944  83340 LE THORONET","83136","[6.304044, 43.450901]",2,FREBNEBYUVX2,af8df0bb-8093-54d6-b87f-d5899eccbb89,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"25301736432832",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYUXX,9fad29d8-0e1d-5ab9-b6f4-19661b75d1b2,"SAINT GERMAIN - Place du Champ des Pauvres",Voirie,"535 Rue Olivier de Serres 07170 SAINT-GERMAIN","07241","[4.451231, 44.555261]",2,FREBNEBYUXX1,74d058b1-86e8-58a0-b03e-b332819ac27a,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19748914497261",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYUXX,9fad29d8-0e1d-5ab9-b6f4-19661b75d1b2,"SAINT GERMAIN - Place du Champ des Pauvres",Voirie,"535 Rue Olivier de Serres 07170 SAINT-GERMAIN","07241","[4.451231, 44.555261]",2,FREBNEBYUXX2,5131b862-d6a0-5f00-b147-17455ad905d5,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19748914497261",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYVDG,bdc489d5-e2b4-5b95-b16b-d09d90d5c5e2,"BRIVES CHARENSAC - Place blanche",Voirie,"5 Avenue des Sports 43700 BRIVES-CHARENSAC","43041","[3.92956, 45.0469]",2,FREBNEBYVDG1,f22bb4c0-33b1-53b6-bbc2-835bdb2afb4e,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50003275268138",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYVDG,bdc489d5-e2b4-5b95-b16b-d09d90d5c5e2,"BRIVES CHARENSAC - Place blanche",Voirie,"5 Avenue des Sports 43700 BRIVES-CHARENSAC","43041","[3.92956, 45.0469]",2,FREBNEBYVDG2,29675176-468b-541e-83dc-362a42cadc40,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50003275268138",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYWLZ,bd15d288-f36a-5758-a4df-9cba5b29825a,"PASSY - Parking Mattel",Voirie,"549 Avenue de la Plaine 74190 PASSY","74208","[6.70549, 45.908433]",2,FREBNEBYWLZ1,498ee0f1-d5df-58d1-bf21-2747365f328e,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19511866729420",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYWLZ,bd15d288-f36a-5758-a4df-9cba5b29825a,"PASSY - Parking Mattel",Voirie,"549 Avenue de la Plaine 74190 PASSY","74208","[6.70549, 45.908433]",2,FREBNEBYWLZ2,14811ae7-50f9-579a-9193-d9eec612bdb7,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19511866729420",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYWTJ,b5e08b80-617c-5c45-b3de-cf89575d74a4,"LUC EN DIOIS - Parking des Bains",Voirie,"4 Place des Bains 26310 LUC-EN-DIOIS","26167","[5.450919, 44.616002]",2,FREBNEBYWTJ1,59021790-9ac0-5871-b040-4389cc6e4e8e,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19739652557447",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYWTJ,b5e08b80-617c-5c45-b3de-cf89575d74a4,"LUC EN DIOIS - Parking des Bains",Voirie,"4 Place des Bains 26310 LUC-EN-DIOIS","26167","[5.450919, 44.616002]",2,FREBNEBYWTJ2,f8f3af54-c9e3-5d2d-8aac-ddd04d31bf25,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19739652557447",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYXTS,6cfcdc1f-72a2-57cf-8986-820e8fe12195,"MONTGENEVRE - Office de Tourisme",Voirie,"Route d'Italie 05100 MONTGENÈVRE","05085","[6.72573, 44.931423]",2,FREBNEBYXTS1,6fa78cff-edb9-54dd-b12b-fba2cbddba73,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50092548870018",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYXTS,6cfcdc1f-72a2-57cf-8986-820e8fe12195,"MONTGENEVRE - Office de Tourisme",Voirie,"Route d'Italie 05100 MONTGENÈVRE","05085","[6.72573, 44.931423]",2,FREBNEBYXTS2,1dbba3b6-75ed-537b-9096-f1bb1d93054f,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50092548870018",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYYJT,aaeb9786-b0fd-599c-a6b6-9cd49a995d13,"CHÂTEAU VILLE VIEILLE - Ville Vieille",Voirie,"378 Rue Champ du Four 05350 CHÂTEAU-VILLE-VIEILLE","05038","[6.8223, 44.7616]",2,FREBNEBYYJT1,db2c10e3-0430-596f-9ca0-715cbd82011a,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50014980134658",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYYJT,aaeb9786-b0fd-599c-a6b6-9cd49a995d13,"CHÂTEAU VILLE VIEILLE - Ville Vieille",Voirie,"378 Rue Champ du Four 05350 CHÂTEAU-VILLE-VIEILLE","05038","[6.8223, 44.7616]",2,FREBNEBYYJT2,f8720be5-2c90-58dd-b783-30fb0ab09b14,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50014980134658",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYZNJ,7225dda3-b1c9-51bf-9644-29f2c305e7d8,"RUFFIEUX - Ruffieux   ZA de Saumont (Super U)",Voirie,"183 Rue Grange Fiollet 73310 RUFFIEUX","73218","[5.83655, 45.846898]",2,FREBNEBYZNJ1,e96b8057-1a76-5b5c-9dea-9283983b4050,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19686830603474",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYZNJ,7225dda3-b1c9-51bf-9644-29f2c305e7d8,"RUFFIEUX - Ruffieux   ZA de Saumont (Super U)",Voirie,"183 Rue Grange Fiollet 73310 RUFFIEUX","73218","[5.83655, 45.846898]",2,FREBNEBYZNJ2,efe641f8-42e8-5026-8395-105620cb3334,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19686830603474",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYZQV,f3479f06-6a6a-512b-a13b-dbaf44cf6d19,"BOURGOIN JALLIEU - Place du champ de Mars",Voirie,"11 Place Du Champ De Mars 38300 BOURGOIN JALLIEU","38053","[5.27874, 45.59071]",3,FREBNEBYZQV1,0c990366-bc25-5ea4-8423-7458b37a4c9b,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50002692983190",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYZQV,f3479f06-6a6a-512b-a13b-dbaf44cf6d19,"BOURGOIN JALLIEU - Place du champ de Mars",Voirie,"11 Place Du Champ De Mars 38300 BOURGOIN JALLIEU","38053","[5.27874, 45.59071]",3,FREBNEBYZQV2,e315c31a-89ff-5a9b-beaf-6c88d9b5c1f0,24,false,false,true,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50002692983190",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBYZQV,f3479f06-6a6a-512b-a13b-dbaf44cf6d19,"BOURGOIN JALLIEU - Place du champ de Mars",Voirie,"11 Place Du Champ De Mars 38300 BOURGOIN JALLIEU","38053","[5.27874, 45.59071]",3,FREBNEBYZQV3,cbbf71e1-ae98-56a6-bf56-335a03ed36ff,24,false,false,false,true,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50002692983190",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBZAEF,2aaf9250-0681-5fdd-9e88-d4b45177f52e,"ALLEVARD - Rue De La Republique",Voirie,"8 Rue de la Libération 38580 ALLEVARD","38006","[6.076071, 45.392746]",2,FREBNEBZAEF1,6bc42799-78b4-5c67-a558-04dbb1cc1b86,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"229598EC1",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBZAEF,2aaf9250-0681-5fdd-9e88-d4b45177f52e,"ALLEVARD - Rue De La Republique",Voirie,"8 Rue de la Libération 38580 ALLEVARD","38006","[6.076071, 45.392746]",2,FREBNEBZAEF2,6b0097a8-8dfa-5f70-9f5a-5fa7253db5ca,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"229598EC1",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBZAMD,c46b9632-a2f1-59f8-8efc-82b2243b741c,"BELLERIVE SUR ALLIER  - Parking Aqualudique",Voirie,"Parking aqualudique de Bellerive sur Allier 03700 BELLERIVE","03023","[3.396184, 46.127122]",3,FREBNEBZAMD1,6897eabd-f8a0-57c6-863d-7a7d95fdd330,50,false,false,false,true,false,false,true,true,false,"par défaut : 6.0€ par heure d'occupation hors charge, 0.42€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50046274259967",,,2026-05-06,,ee37972e-f153-5a4c-ba5d-db163a3a3e48
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBZAMD,c46b9632-a2f1-59f8-8efc-82b2243b741c,"BELLERIVE SUR ALLIER  - Parking Aqualudique",Voirie,"Parking aqualudique de Bellerive sur Allier 03700 BELLERIVE","03023","[3.396184, 46.127122]",3,FREBNEBZAMD2,caf9a490-dcde-54e1-9ce3-bba58c1e5b8f,50,false,false,true,false,false,false,true,true,false,"par défaut : 6.0€ par heure d'occupation hors charge, 0.42€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50046274259967",,,2026-05-06,,ee37972e-f153-5a4c-ba5d-db163a3a3e48
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBZAMD,c46b9632-a2f1-59f8-8efc-82b2243b741c,"BELLERIVE SUR ALLIER  - Parking Aqualudique",Voirie,"Parking aqualudique de Bellerive sur Allier 03700 BELLERIVE","03023","[3.396184, 46.127122]",3,FREBNEBZAMD3,e4a30bfc-7d35-5d43-85f8-6f50bdd9cc89,44,false,true,false,false,false,false,true,true,false,"par défaut : 6.0€ par heure d'occupation hors charge, 0.42€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50046274259967",,,2026-05-06,,ee37972e-f153-5a4c-ba5d-db163a3a3e48
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBZAMT,97bdaa95-ed63-514b-88ee-6311aff06b6a,"MABLY - Route de Paris",Voirie,"74 Route de Paris 42300 MABLY","42127","[4.048321, 46.070421]",2,FREBNEBZAMT1,1dd878a9-e6fb-5a7d-94ff-437de361159b,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50018179991695",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBZAMT,97bdaa95-ed63-514b-88ee-6311aff06b6a,"MABLY - Route de Paris",Voirie,"74 Route de Paris 42300 MABLY","42127","[4.048321, 46.070421]",2,FREBNEBZAMT2,04857d66-e726-5e6a-b31d-fb1436b92254,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"50018179991695",,,2026-05-05,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBZAQN,c334413c-a008-5aa1-89cb-f7f8b0aa5127,"ERÔME - 66 Rue des Maisons Neuves",Voirie,"9 Ruelle des Maisons Neuves 26600 Érôme","26119","[4.820926, 45.119321]",2,FREBNEBZAQN1,946b5184-b3ce-5bde-8b5f-e5b03e6b892e,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"81027000048451",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@eborn.fr,EASYCHARGE,contact@eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBZAQN,c334413c-a008-5aa1-89cb-f7f8b0aa5127,"ERÔME - 66 Rue des Maisons Neuves",Voirie,"9 Ruelle des Maisons Neuves 26600 Érôme","26119","[4.820926, 45.119321]",2,FREBNEBZAQN2,57bea91a-05ed-5327-9aed-cfd42fdb6f0c,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 0.30916667€ par kwh de charge, 3.75€ par heure d'occupation hors charge, entre 20:00 et 08:00 : 0.30916667€ par kwh de charge, par défaut : 0.30916667€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"81027000048451",,,2026-05-06,,b903ac6b-501b-5f4b-94a3-3027c24318c5
SPBR1,882332562,contact@reseau-eborn.fr,EASYCHARGE,contact@reseau-eborn.fr,tel:+33-4-23-10-03-50,eborn,FREBNPBZASL,b035e123-06e7-5264-89eb-8006b5c3d02a,"UNIEUX - Parking rue Jean Jaures",Voirie,"17 Rue Jean Jaurès 42240 UNIEUX","42316","[4.281253, 45.395825]",2,FREBNEBZASL1,4c71279e-02c6-5113-a1d9-79fcb6a723b2,22,true,true,false,false,false,false,true,true,false,"entre 08:00 et 20:00 : 2.5€ par heure d'occupation hors charge, 0.3342€ par kwh de charge, entre 20:00 et 08:00 : 0.3342€ par kwh de charge",Accès libre,true,"24/7",Accessibilité inconnue,inconnu,false,Direct,"19835455733702",,,2025-10-21,,b903ac6b-501b-5f4b-94a3-3027c24318c5
